αt
0.007058265973343459
0.007162069116562952
0.0072729965538099964
0.007391592000099017
0.007518435672494652
0.007654146872451185
0.007799386209617206
0.007954857382194883
0.008121308529119435
0.008299533707974652
0.00849037374116682
0.008694716077853899
0.008913493527296201
0.00914768506944353
0.009398315575211685
0.009666452710338603
0.009953202552555687
0.010259709497665723
0.010587150443214755
0.010936732389099299
0.011309679235339331
0.011707214065334606
0.012130551432444037
0.012580875505836628
0.013059308585544212
0.013566869958789207
0.014104439072965578
0.014672717650391097
0.015272219010146876
0.015903225904926863
0.016565751419295716
0.01725952518017225
0.017983976880125027
0.018738190883959234
0.019520880204411076
0.0203304519943401
0.02116493023870783
0.02202191746368233
0.022898724272667075
0.023792401626884375
0.024699734961910393
0.025617298243829696
0.026541503414706565
0.027468681659489253
0.028395192451640107
0.02931746793842719
0.030232049331198906
0.031135646635917804
0.03202517732775889
0.03289778727146655
0.0337508799015391
0.03458213380243042
0.03538951920376284
0.03617130977830588
0.03692608764242405
0.03765273814295451
0.038350439320068395
0.03901865241466902
0.03965710279856053
0.04026575878778724
0.04084480688556563
0.041394623844194796
0.04191575646949191
0.04240889411117965
0.04287483511160814
0.043314467841815696
0.043728747555876864
0.04411868162254566
0.04448531366800854
0.044829710286087295
0.045152947243549624
0.04545610289941376
0.04574024610572486
0.04600642613983844
0.04625566277358811
0.046488941036477854
